33.5,1919.136,521.6311,1203.057,-19.49559363,2.5720897,171.1855705
33.6,1924.893,525.0069,1198.52,-19.51182298,2.327990676,170.1443449
33.7,1898.051,518.9098,1190.251,-18.94420617,-3.074991987,168.5671105
33.8,1847.612,510.5327,1178.848,-17.25371723,-11.39430334,165.7454346
33.9,1790.048,505.3871,1163.265,-15.28089487,-19.37868459,163.8868446
34,1748.189,504.6332,1143.384,-13.69830264,-25.31017706,162.8351732
34.1,1736.79,504.0902,1126.521,-13.36948531,-27.84744796,163.2734429
34.2,1758.683,496.5728,1113.336,-12.56492509,-24.47817612,164.1198677
34.3,1811.091,488.8743,1101.599,-12.53555181,-18.48979117,166.49577
34.4,1883.921,489.1787,1088.667,-13.44798411,-11.17120889,169.6036988
34.5,1955.149,498.4287,1073.54,-13.70236233,-3.645816533,171.2236308
34.6,2004.232,511.0825,1061.164,-13.79052636,1.731857342,171.2347119
34.7,2018.047,517.6501,1052.768,-14.22123802,1.899860612,170.7256007
34.8,1992.43,514.9117,1045.342,-14.22682526,-4.477802742,168.5490801
34.9,1938.579,510.1083,1037.023,-13.02984675,-13.01283417,164.6022317
35,1879.538,508.2959,1024.604,-11.34868624,-21.67319551,161.274445
35.1,1833.87,501.1559,1007.716,-8.190886955,-26.67788259,158.8080058
35.2,1814.187,493.0711,990.968,-5.237564355,-23.16990182,156.918393
35.3,1831.357,487.3762,982.1272,-5.951059063,-18.23669908,159.6021987
35.4,1874.583,487.5265,978.679,-6.775362012,-10.15760182,162.417409
35.5,1928.327,493.586,975.5608,-7.613762604,-1.908312629,167.1550337
35.6,1966.939,506.2229,972.8127,-9.496587926,5.068326898,169.3379786
35.7,1969.674,515.9089,970.994,-10.69970699,5.314855398,169.53023
35.8,1932.684,518.6663,968.584,-11.74230068,-0.589712567,168.6053971
35.9,1865.239,515.972,962.9702,-10.61884142,-9.290610941,165.5796804
36,1788.546,516.213,951.8759,-7.641758271,-19.45098998,161.588014
